"OBJECTID","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME","ADDR","CALL","SERVICE","TYPE"
"2099","acd45165-bb0e-42c3-92da-27c5f23027b7","120.170422","30.211604","复兴路一百六十五号","无人值守","1339.000000","5.000000","20.000000","租车06:00~21:00，还车06:00~22:00","复兴路、洋泮路与美政路之间","0.000000"," "," "
"2100","d9437231-3d7d-41ff-8dc0-8a04e1441f70","120.160216","30.204863","复兴路433号","无人值守","1343.000000","16.000000","6.000000","租车06:00~21:00，还车06:00~22:00","复兴路433号（复兴路民安苑）","0.000000"," "," "
"2101","07cafb4b-0a0d-4d13-ab56-b577953ac9ed","120.181669","30.233594","海潮路29—2号","无人值守","1351.000000","5.000000","18.000000","租车06:00~21:00，还车06:00~22:00","望江路上门牌为海潮路29-2号紫阳街道海潮社区居民委员会前人行道，公交60路海潮路口站","0.000000"," "," "
"2102","3fef02a5-906b-44ce-aeb8-ee4a05831537","120.153022","30.206276","西湖水处理","无人值守","1356.000000","1.000000","33.000000","租车06:00~21:00，还车06:00~22:00","凤凰山路（虎玉路18号对面）西湖水域管理处","0.000000"," "," "
"2103","e293f9df-114d-4bb7-8294-4e60bb7b8734","120.178601","30.244350","西湖国贸大厦","无人值守","1360.000000","39.000000","4.000000","租车06:00~21:00，还车06:00~22:00","西湖大道城站路口东南角20米，西湖国贸大厦西侧","0.000000"," "," "
"2104","ac553028-3476-4f45-b875-40c0668ca897","120.199776","30.227679","之江路婺江路口","无人值守","1366.000000","9.000000","13.000000","租车06:00~21:00，还车06:00~22:00","之江路婺江路口北侧20米","0.000000"," "," "
"2105","d9eecab0-cfba-43bd-a966-477f47b1de77","120.185098","30.234054","望江新园","无人值守","1370.000000","7.000000","14.000000","租车06:00~21:00，还车06:00~22:00","东宝路转入，望江新园1园3幢前","0.000000"," "," "
"2106","e4f3ccdf-be08-4aab-a559-670f948fb81a","120.182864","30.248909","解放路1号","无人值守","1373.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","解放路环城东路西南角","0.000000"," "," "
"2107","44f51ae7-af4c-4530-a6ca-8f3163f75db5","120.180358","30.257820","大学路北端","无人值守","1378.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","大学路庆春路东南角","0.000000"," "," "
"2108","8e5bbf05-314c-4da4-8be8-ddc5116ccf59","120.176015","30.214997","江城路秋涛路口","无人值守","1383.000000","3.000000","19.000000","租车06:00~21:00，还车06:00~22:00","江城路秋涛路交汇处","0.000000"," "," "
"2109","20d2da24-3be3-4903-8dd8-3643ab561a9a","120.094818","30.314975","八九路紫荆花北路","无人值守","5152.000000","3.000000","29.000000","租车06:00~21:00，还车06:00~22:00","光明路89路紫荆花北路站北侧人行道","15868118400.000000"," "," "
"2110","3be0daf5-efd9-437e-8141-8695c9e77289","120.100387","30.300289","文鼎苑小区(二)","无人值守","5157.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","萍水西路文鼎苑小区（路南）","15868118400.000000"," "," "
"2111","85eac808-09c2-467b-aab3-9922fb1fd074","120.139499","30.264957","黄龙路曙光路口","无人值守","5161.000000","5.000000","16.000000","租车06:00~21:00，还车06:00~22:00","黄龙路曙光路口西北角人行道","15868117800.000000","旅游咨询点"," "
"2112","a55408f4-e095-41a4-bc50-cb97a6a27655","120.174897","30.221971","凤山路","无人值守","1033.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","30路南星桥车站凤山路北面人行道","13486378400.000000"," "," "
"2113","1ea821cc-f65f-4ca2-b205-98efabecc64d","120.163925","30.243477","嘉和里路口","无人值守","1039.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","劳动路126号(劳动路嘉和里路口)","13606516600.000000"," "," "
"2114","934c657b-2373-4f0f-acc7-fffc5ef945ca","120.163525","30.251311","一公园","无人值守","1044.000000","2.000000","10.000000","租车06:00~21:00，还车06:00~22:00","一公园原湖滨７路湖滨站","13454491000.000000","旅游咨询点"," "
"2115","05a35963-5c6d-462a-8940-3ea83e8a64a0","120.211486","30.305844","明月路杭州市急救中心","无人值守","3280.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","德胜东路明月路南杭州市急救中心","0.000000"," "," "
"2116","006a2565-38cd-4cf1-813a-8bf62101cb52","120.210682","30.309311","德胜东路九环路口一","无人值守","3281.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","德胜东路九环路口1","0.000000"," "," "
"2117","7723de0f-dcda-4177-b379-1c72e93c0b99","120.238655","30.310307","德胜东路九环路口二","无人值守","3282.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","德胜东路九环路口2","0.000000"," "," "
"2118","263c9164-db52-4f7c-ade3-026b0779cb16","120.251896","30.313869","德胜东路九福路南","无人值守","3284.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","德胜东路九福路南","0.000000"," "," "
"2119","00711e8f-ec95-4234-a315-220fed99ebf7","120.251828","30.314374","德胜东路九福路北","无人值守","3285.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","德胜东路九福路北","0.000000"," "," "
"2120","bdbb4c0c-91c1-4336-a465-49eb18a73ee2","120.207187","30.320179","305公交站","无人值守","3287.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","笕桥305公交站(原2283移位至3287)","0.000000"," "," "
"2121","df21c8d9-b814-49a7-82ef-28cd6cf881ca","120.232369","30.306333","德胜东路九环路口","无人值守","3289.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","德胜东路九环路口（九环路西）","0.000000"," "," "
"2122","ae9c3b71-ee50-4cf4-8381-b08dfa796a8e","120.238036","30.318465","九环路万科楼盘门口","无人值守","3290.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","九环路万科楼盘门口","0.000000"," "," "
"2123","36b5db43-ab2d-474a-9b51-8d51f6bbe6f8","120.195025","30.258121","秋涛北路庆春东路口","无人值守","3292.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","秋涛北路庆春东路口","0.000000"," "," "
"2124","202b7927-58ab-4790-9825-05ce0c836160","120.089849","30.281872","园觉路文二西路口","无人值守","5230.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","园觉路文二西路口西北侧人行道","13454490900.000000"," "," "
"2125","3656b074-1efe-4199-a913-4aa58561f98c","120.113806","30.162284","龙心村东","无人值守","5237.000000","19.000000","2.000000","租车06:00~21:00，还车06:00~22:00","碧波路龙心村口","13454491000.000000"," "," "
"2126","4e0bb2f2-b1c7-4202-bbb0-cc7ff3dcd6e7","120.105975","30.154193","之江家园","无人值守","5243.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","杭新路之江家园龙王居2幢对面","13454491000.000000"," "," "
"2127","bc175773-8de6-4451-9047-90ef4a6112e3","120.218450","30.358268","环丁路大农港路口","无人值守","3365.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","环丁路大农港路口,长睦村社区居委会南侧","0.000000"," "," "
"2128","5341fb87-3952-4181-8d0f-ae247c0a5985","120.203161","30.305359","德胜东路南笕桥港桥","无人值守","3366.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","德胜东路笕桥港桥西南侧","0.000000"," "," "
"2129","6d125bf3-78da-4fb2-a377-b6595b4fd571","120.209739","30.266077","景御路三堡村","无人值守","3367.000000","11.000000","10.000000","租车06:00~21:00，还车06:00~22:00","景御路191号联合超市西北侧，三堡公寓牌坊下","0.000000"," "," "
"2130","066c556a-71c5-4151-a5b2-a578658af294","120.195650","30.353510","同协路临丁路口银鼎商贸城2","无人值守","3369.000000","6.000000","15.000000","租车06:00~21:00，还车06:00~22:00","同协路临丁路口银鼎商贸城内主干道5号楼15-17号","0.000000"," "," "
"2131","445564c0-0dca-47b8-aed8-87c8a1572fe6","120.195125","30.353436","同协路临丁路口银鼎商贸城3","无人值守","3370.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","同协路临丁路口银鼎商贸城内主干道5号楼18-20号","0.000000"," "," "
"2132","d97714ac-2567-4fd0-b299-0a851bccefa7","120.215007","30.346891","惠兰雅路环丁路口西南角","无人值守","3371.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","惠兰雅路环丁路口西南角100米，丁桥兰苑18幢西侧对面人行道","0.000000"," "," "
"2133","24e06bc6-d038-4c14-91ea-4c682b12e7d4","120.220362","30.349525","勤丰路环丁路口西南角","无人值守","3373.000000","3.000000","18.000000","租车06:00~21:00，还车06:00~22:00","勤丰路环丁路口西南角，后珠美邻嘉苑20幢西侧对面人行道","0.000000"," "," "
"2134","4f28f8ec-5a6a-4d13-b6a8-33906f079e25","120.212886","30.357927","勤丰路592号","无人值守","3375.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","勤丰路西592-596号","0.000000"," "," "
"2135","ce7cda09-f9cd-40f1-bcae-95ece5401011","120.210528","30.354653","大农港路惠兰雅路口（三）西南角","无人值守","3376.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","大农港路惠兰雅路口西南角30米","0.000000"," "," "
"2136","758cb138-7d17-4f8d-b6e7-29bc7439fa05","120.255096","30.302534","九盛路路口东","无人值守","3377.000000","13.000000","8.000000","租车06:00~21:00，还车06:00~22:00","九盛路下沙路口东南角","0.000000"," "," "
"2137","4676063f-e95b-4919-8e35-94f3de345000","120.255014","30.304575","金堡街九盛路口西北角","无人值守","3379.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","金堡街九盛路口西北角，九堡中心小学（八堡校区）","0.000000"," "," "
"2138","7bab5259-60f3-4ab6-b8c5-67db6dfed501","120.253284","30.305761","金堡街九乔路口东北角","无人值守","3380.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","金堡街九乔路口东北角，新江花园28幢东","0.000000"," "," "
"2139","227c6a76-48b3-42a6-a652-ed60fae9c0ca","120.202277","30.270224","昙花庵路景东路口东南角","无人值守","3381.000000","9.000000","12.000000","租车06:00~21:00，还车06:00~22:00","昙花庵路景东路口东南角100米，景芳5区36幢北侧","0.000000"," "," "
"2140","4bb2e0a4-6a70-452f-a3fa-39cd74b7a194","120.203225","30.267868","景东路景芳路口西南角","无人值守","3383.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","景东路景芳路口西南角80米，景芳5区56幢对面电塔下","0.000000"," "," "
"2141","c279bd1d-f077-4cab-9fb3-2b32c7ebb228","120.206923","30.262116","钱潮路348号","无人值守","3384.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","钱潮路348号，五福一苑7幢对面","0.000000"," "," "
"2142","58e9e2b8-6da0-474e-b84e-8b68745c0f2f","120.208622","30.258306","钱潮路钱江路口西南角","无人值守","3385.000000","19.000000","2.000000","租车06:00~21:00，还车06:00~22:00","钱潮路(塘家井路)钱江路口西南角，钱江三苑7幢东侧","0.000000"," "," "
"2143","c290e05f-ffc5-4d0a-bd4e-615c1d7b86d1","120.207029","30.262968","钱潮路凤起东路口东北角","无人值守","3387.000000","4.000000","17.000000","租车06:00~21:00，还车06:00~22:00","钱潮路(塘家井路)凤起东路口东北角四季青街道文体中心","0.000000"," "," "
"2144","948de7be-e1a6-480c-9ccf-4b2b7e381eb9","120.242204","30.318199","九昌路东","无人值守","3389.000000","17.000000","4.000000","租车06:00~21:00，还车06:00~22:00","九昌路九华路口","0.000000"," "," "
"2145","d9b6e6c6-d1e6-429b-a3b2-4b93e0f145e3","120.207364","30.260035","钱潮路太平门直街西南角","无人值守","3386.000000","10.000000","11.000000","租车06:00~21:00，还车06:00~22:00","钱潮路(塘家井路)太平门直街路口西南角，钱江四苑8幢东侧","0.000000"," "," "
"2146","04b6dde2-f3bf-49f8-929a-36fe5f20e565","120.244314","30.320678","九华路南","无人值守","3392.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","九华路大家房产","0.000000"," "," "
"2147","92fd0d52-1489-46b5-9a7e-50dbfa9bb7aa","120.243336","30.320177","九华路北1","无人值守","3393.000000","16.000000","5.000000","租车06:00~21:00，还车06:00~22:00","九华路大家房产对面","0.000000"," "," "
"2148","b002186b-609c-4ef9-8d76-87c378f7d5b8","120.244323","30.321052","九华路北2","无人值守","3394.000000","21.000000","0.000000","租车06:00~21:00，还车06:00~22:00","九华路生命之药门口左侧","0.000000"," "," "
"2149","22ef097a-e710-4e57-a3e9-91a87fd5c19e","120.205830","30.305289","德胜东路","无人值守","3395.000000","2.000000","19.000000","租车06:00~21:00，还车06:00~22:00","德胜路0955电杆，落桥引桥下（路南）","0.000000"," "," "
"2150","2c10a123-72e4-40f8-82a1-da664cd59a08","120.207855","30.305316","德胜东路同协路口","无人值守","3396.000000","8.000000","13.000000","租车06:00~21:00，还车06:00~22:00","德胜东路同协路口西南角（路南）","0.000000"," "," "
"2151","0d540967-c6e8-47c1-bea9-fe0c3fceb038","120.236909","30.318209","九盛路东九环路口","无人值守","3397.000000","13.000000","8.000000","租车06:00~21:00，还车06:00~22:00","九盛路东九环路口","0.000000"," "," "
"2044","ccfb5399-3354-4fa9-a37c-609b43cec497","120.199738","30.297465","下宁路九号","无人值守","3435.000000","14.000000","7.000000","租车06:00~21:00，还车06:00~22:00","下宁路9号","0.000000"," "," "
"2045","73aa2044-49d0-476f-829c-182fb20b7e11","120.205440","30.349682","览丁支路108号","无人值守","3436.000000","1.000000","20.000000","租车06:00~21:00，还车06:00~22:00","览丁支路108号旁","0.000000"," "," "
"2046","c764820b-b32c-440a-aae9-06bcf30078a7","120.221620","30.309042","桥头路三组十三号","无人值守","3443.000000","28.000000","13.000000","租车06:00~21:00，还车06:00~22:00","德胜东路桥头路三组13号南","0.000000"," "," "
"2047","3a79d14b-84e5-486a-aecc-1869650d4ca4","120.210513","30.252307","富春路民心路口西","无人值守","3451.000000","14.000000","18.000000","租车06:00~21:00，还车06:00~22:00","富春路与民心路交叉口西侧30米","0.000000"," "," "
"2048","9634e278-a204-4415-bec9-a7a81fc81e3e","120.199812","30.359511","公交赵家村站","无人值守","3456.000000","18.000000","3.000000","租车06:00~21:00，还车06:00~22:00","临丁路公交330路西向东赵家村站","0.000000"," "," "
"2049","fcf3ff92-c486-4101-9f9c-717c43bf081a","120.208013","30.261003","太平门直街七零九号","无人值守","3460.000000","20.000000","1.000000","租车06:00~21:00，还车06:00~22:00","太平门直街709号对面绿地","0.000000"," "," "
"2050","46bf61b5-72a1-4036-9f18-d7504a43922f","120.205771","30.258682","钱江三苑三十四幢","无人值守","3461.000000","12.000000","9.000000","租车06:00~21:00，还车06:00~22:00","钱江三苑34幢底商3号人行道上","0.000000"," "," "
